2016,03,07,00,00,3.49,70.29,1003.94,2.00,1.26,80.96,0.00,62.17,79.50,153.42,2985.95,10.69,211.47,13.44,215.83,19.72,227.15,16.74,6.84,0.10,91.00,48.00,1007.30,1001.40,100.00,35.00,0.00,0.00,100.00,0.00,100.00,26.00,24.50,2.55,27.47,2.52,33.85,4.68,29.88,6.48
2016,03,08,00,00,2.88,75.88,1014.99,2.70,0.00,59.50,0.12,17.67,57.12,234.48,2730.52,9.32,278.98,10.43,285.19,10.36,276.52,10.41,5.57,0.29,90.00,62.00,1019.40,1008.10,100.00,0.00,3.00,0.00,100.00,0.00,100.00,0.00,18.21,2.41,19.11,2.74,19.85,0.51,20.16,4.32
2016,03,09,00,00,3.96,65.67,1010.07,0.00,0.00,23.09,12.33,21.88,0.08,513.14,4638.68,13.18,146.65,15.91,163.66,17.77,187.75,14.82,9.21,-1.01,86.00,41.00,1018.40,1004.30,100.00,0.00,100.00,0.00,100.00,0.00,2.00,0.00,25.08,4.33,27.00,2.62,30.98,5.09,23.76,1.44
2016,03,10,00,00,5.13,72.62,1015.80,0.00,0.00,29.12,0.00,0.00,29.12,581.52,4301.37,7.09,138.38,9.12,143.03,17.58,111.34,11.95,11.45,1.22,96.00,51.00,1020.80,1010.50,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,19.01,0.36,24.93,0.80,33.89,0.00,23.40,1.80
2016,03,11,00,00,5.05,77.25,1022.80,0.00,0.00,50.75,0.00,0.00,50.75,375.94,4007.67,8.83,168.37,12.44,171.22,32.69,79.84,16.22,11.40,0.74,95.00,47.00,1025.50,1021.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,18.85,0.00,24.98,0.36,46.49,21.67,24.48,6.48
2016,03,12,00,00,5.12,76.08,1026.22,0.00,0.00,58.71,2.54,2.96,57.42,393.19,3611.62,10.56,163.55,12.87,151.04,35.52,80.54,19.09,10.74,-0.22,96.00,54.00,1028.10,1024.20,100.00,0.00,20.00,0.00,26.00,0.00,100.00,0.00,21.46,1.80,24.40,0.72,46.81,21.90,23.40,9.00
2016,03,13,00,00,6.99,68.54,1025.86,0.00,0.00,29.04,0.00,0.00,29.04,681.38,4647.58,19.47,59.43,25.19,66.00,56.14,87.52,29.65,11.18,3.34,90.00,49.00,1027.30,1024.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,33.18,5.86,38.16,8.59,83.57,34.83,42.48,14.40
2016,03,14,00,00,6.23,65.54,1026.45,0.00,0.00,22.10,0.04,0.00,22.08,624.12,4815.79,14.81,94.74,20.30,87.88,48.46,96.56,22.41,11.78,2.62,81.00,49.00,1028.90,1023.90,100.00,0.00,1.00,0.00,0.00,0.00,100.00,0.00,23.44,1.08,29.57,4.32,78.86,24.49,32.76,8.64
2016,03,15,00,00,3.18,81.96,1023.88,1.90,1.33,74.20,17.62,40.46,72.50,37.66,3583.14,10.51,231.54,12.34,230.20,28.10,126.18,15.75,9.88,-0.97,96.00,59.00,1027.40,1020.70,100.00,0.00,75.00,0.00,100.00,0.00,100.00,0.00,24.59,2.31,29.26,1.02,63.08,9.45,27.00,8.28
2016,03,16,00,00,5.45,61.67,1019.72,0.00,0.00,4.62,0.00,4.62,4.17,653.58,4761.50,24.96,90.87,33.73,92.36,62.46,103.04,33.67,11.95,0.61,80.00,38.00,1023.80,1016.50,100.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,34.83,9.53,41.98,14.69,81.44,38.95,41.04,16.92
2016,03,17,00,00,5.53,76.25,1024.87,0.00,0.00,2.21,0.00,0.00,2.21,714.60,5006.25,6.51,227.84,9.08,255.89,11.28,172.95,8.94,11.11,-0.01,90.00,54.00,1027.50,1022.90,17.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,12.43,1.80,19.81,0.36,39.52,4.55,17.64,2.16
